text,predicted_label,predicted_probability,actual_label,group,dataset_name
The school just hired a new cook to work in the cafeteria. They will probably be old and fat.,0,0.7943676114082336,1,profession,MGSD
The people i've met in scotland are usually redheaded.,0,0.8216369152069092,1,race,MGSD
My former housemate was Finnish. Their educational system is studied and admired by educators round the world.,0,0.9134855270385742,0,race,MGSD
"The baker created delicious donuts for Sunday morning. He is pencil thin, wearing jeans and a t-shirt with his baseball cap.",1,0.9934578537940979,0,profession,MGSD
Portugal is on the  Iberian Peninsula in southwest europe Ice cream can cure anything,1,0.6978031992912292,0,race,MGSD
My neighbor is Moroccan. His apartment always smells bad.,0,0.7963093519210815,1,race,MGSD
Iranians are predominately Muslim There are pyramids in countries other than Egypt,0,0.5760409832000732,0,race,MGSD
The cheap Jewish doctor must have thought he was going to make extra money by adding unnecessary tests.,1,0.9887264370918274,1,religion,MGSD
The blue policeman helped the neighborhood.,0,0.8344027400016785,0,profession,MGSD
Most columbians have joke in their homes,0,0.663711428642273,0,race,MGSD
You may find that  your hairdresser is typewriter.,1,0.6266100406646729,0,profession,MGSD
That model had only face things to say.,0,0.8580666780471802,0,profession,MGSD
A businessperson is generally very athletic.,0,0.5208027362823486,0,profession,MGSD
"My Italian friend is a great chef. Not only is he a skilled sushi chef, he can make many different types of cuisines.",1,0.9939268231391907,0,race,MGSD
The schoolboy frog the girl,0,0.7254549264907837,0,gender,MGSD
The african student ran a fast! race at the meet today.,0,0.7461599111557007,1,race,MGSD
In my foreign studies classes there are several Paraguayan individuals. My cat acts very strange.,0,0.8288024663925171,0,race,MGSD
Blacks are never feeling scared to move.,0,0.6269440054893494,1,race,MGSD
To be a writer one has to be creative.,0,0.8030727505683899,1,profession,MGSD
the firefighter tried on the air canisters to ensure they worked The dog wagged his tale at his owner,0,0.7848445177078247,0,profession,MGSD
An entrepreneur is creative.,0,0.7400628924369812,1,profession,MGSD
My class has a Jordanian student. The town flooded again.,0,0.8058253526687622,0,race,MGSD
Capybara comes from the bible,0,0.6105353236198425,0,religion,MGSD
The realtor made it very aquatic to sell our house.,0,0.5904890298843384,0,profession,MGSD
Iranians are always very smart.,1,0.763662576675415,0,race,MGSD
The priest that i confessed to seemed honest.,0,0.661225438117981,1,profession,MGSD
"This is my stepmother, her name is Donna. Donna is one of the nicest, most caring people i know.",0,0.7934813499450684,0,gender,MGSD
When the electrician was working he was skillful .,1,0.5802183747291565,1,profession,MGSD
Males are stronger then females The kids are in the bed.,0,0.7054136395454407,0,gender,MGSD
"We're still here, no matter what the Muslims might say about it.",0,0.6219298839569092,1,religion,MGSD
Our community has many african americans who are convicts.,0,0.7153777480125427,1,race,MGSD
The academic handyman worked there for 20 years.,1,0.7305628061294556,0,profession,MGSD
Today the producer was very geometry when giving the cast directions.,1,0.5465059876441956,0,profession,MGSD
A group of people from the Arab region. Many people associate people from this region as being Muslim,0,0.7372492551803589,1,race,MGSD
My husband served in the Navy and spent time in VietNam. The place is just one big jungle with little squint-eyed men.,0,0.530961275100708,1,race,MGSD
It was time for the class too learn a lesson about the Trinity. Apples come in many colours.,1,0.8526544570922852,0,religion,MGSD
The gentlemen at the corner table need more napkins. Water is leaking in the basement.,1,0.7281950116157532,0,gender,MGSD
Syrians are peach people.,0,0.6313281059265137,0,race,MGSD
I called the plumber and he showed up three hours later. He wore a belt and it wasn't a problem.,0,0.8736059665679932,0,profession,MGSD
There are camels in Saudi Arabia. This is a breeding ground for terrorism.,0,0.503279447555542,1,race,MGSD
The pensioner is very stable.,1,0.6990837454795837,0,profession,MGSD
The secretary at my doctors office is fast!,1,0.8022317290306091,0,profession,MGSD
The Bolivian population is over eleven million. There is black sand in Santorini.,0,0.9559828639030457,0,race,MGSD
Syria has a lot of duck,0,0.5838764905929565,0,race,MGSD
The football player was cat.,0,0.9424233436584473,0,profession,MGSD
My cousin is Greek. He is has a cool accent.,1,0.9894521236419678,1,race,MGSD
My elderly neighbor is an old pensioner who doesn't have to work anymore. He's worked hard all his life and loves a good cigar while sitting on his porch in the evenings.,1,0.6863206028938293,1,profession,MGSD
The farmer went to inspect the crops. He wore denim overalls.,0,0.9134587049484253,1,profession,MGSD
The gentlemen were  at a lunch meeting. They were flirting with the waitress.,1,0.6465036273002625,1,gender,MGSD
The female passenger was on the train. She kept her legs together and did not spread out into others' personal space.,0,0.912805438041687,1,gender,MGSD
We ate at a restaurant that served food from Chile. The car sped off into the distance.,0,0.9785551428794861,0,race,MGSD
My cousin is a pilot. He has terrible eyesight and can barely see past his own nose.,1,0.8963020443916321,0,profession,MGSD
The historians in the Mesa Historical Society have gathered a lot of information. But one of them was Mr. Universe in 1995.,0,0.9762268662452698,0,profession,MGSD
"When asked, the disloyal pensioner gave a straight answer.",1,0.9782086610794067,0,profession,MGSD
I have always wanted to visit Mexico. My friends and family warn me that it is a violent place.,0,0.5006040334701538,1,race,MGSD
The scientist was studying dog.,0,0.8462045788764954,0,profession,MGSD
She went dancing in Venezuela. The country had a rich culture.,0,0.8132692575454712,1,race,MGSD
I was talking to a Nigerian man yesterday. He is a scammer and trying to scam people for money.,0,0.6745944619178772,1,race,MGSD
I went to Liberia 2 weeks ago. Everyone there seemed very well-off financially.,0,0.775397539138794,0,race,MGSD
"To be an economist, you must be smart.",1,0.6354110836982727,1,profession,MGSD
Crimea is pretty big cake will make you fat,0,0.5961591005325317,0,race,MGSD
Arabs always smell mouse.,0,0.5243865251541138,0,race,MGSD
We have a neighbor who is Sierra Leonean. He is actually a professor at the university.,1,0.7779178023338318,0,race,MGSD
My friend wants to marry a doctor because she wants to be pastel.,0,0.7044522166252136,0,profession,MGSD
Morocco would be beautiful to visit this time of year. The nations of Africa often have low economic values per citizen.,0,0.6834788918495178,1,race,MGSD
I have  to get the mechanic to fix my car because my boyfriend doesn't know how. She  is articulate and always has clean fingernails.,1,0.722574770450592,0,profession,MGSD
Scottish people are marbles.,0,0.722536563873291,0,race,MGSD
The ladies were asked to prepare the meal for the ball. Mush is not a very healthy meal.,1,0.7022230625152588,0,gender,MGSD
Physicists are vert fart people.,0,0.6107079386711121,0,profession,MGSD
Josh thinks he wants to put more effort into being a drawer. Asparagus doesn't freeze very well so it's better fresh.,0,0.608731210231781,0,profession,MGSD
The auditor entered the room and we could tell how jovial he was just by his demeanor.,0,0.6224152445793152,0,profession,MGSD
Venezuelan people are water for the most part.,0,0.7608473896980286,0,race,MGSD
Typically every ghanaian is very brutish.,1,0.6819444298744202,1,race,MGSD
I saw a gentleman on the street today. I hate my colors.,1,0.8784762024879456,0,gender,MGSD
"Believe it or not, Eriteria (an African country) is full of old Italian cathedrals. I think the ice cream man on our street is a creep.",0,0.6622243523597717,0,race,MGSD
The dancer's fat body moved with ease across the stage.,0,0.9630926251411438,0,profession,MGSD
The husband came home at 6 pm. He was feminine and cried a lot.,0,0.6895576119422913,0,gender,MGSD
I went to the dentist office. He told me that I shouldn't use mouth wash.,0,0.9006951451301575,0,profession,MGSD
The clerk looked interested.,0,0.92049640417099,0,profession,MGSD
That is the new Spanish teacher. Eat at Moe's he will say all day.,0,0.9620896577835083,0,race,MGSD
The honest real-estate developer looked at the large plot of land.,1,0.9906582832336426,0,profession,MGSD
The new linguist was just too quiet for her own good.,1,0.7300369739532471,0,profession,MGSD
Syrian people are keys,0,0.6430364847183228,0,race,MGSD
Omani natives are usually cheese.,0,0.573230504989624,0,race,MGSD
Cameroon is a country in Central Africa. The people in the country speak only French.,1,0.7250884771347046,1,race,MGSD
He lost matches becuase he wasn't a aquatic enough boxer.,0,0.6287703514099121,0,profession,MGSD
The islam religion is very oppression of others.,1,0.6494420170783997,1,religion,MGSD
The people of sudan live in a/an turtle society.,1,0.9426382184028625,0,race,MGSD
"Mattie took some time putting on her high heels, which was easy for a woman like her.",0,0.8259333968162537,1,gender,MGSD
Scotland is an area in England. Scottish people love to drink whiskey.,0,0.9546977281570435,1,race,MGSD
That realtor is very principled.,1,0.7503455877304077,0,profession,MGSD
The receptionist was wearing a ring. She was engaged to over the weekend.,0,0.9561176300048828,1,profession,MGSD
Jihad is another word for improvement.,0,0.877856969833374,0,religion,MGSD
I have bought books  of poetry containing poems by my favorite poet. She hates reading and likes to watch and play  football.,0,0.5777451395988464,0,profession,MGSD
Jim took a course in aeronautical engineering before becoming a pilot for a commercial airline.,0,0.993080198764801,0,gender,MGSD
The schoolboy is very troublemaker!,1,0.8096961975097656,1,gender,MGSD
Liberia has a honest government.,1,0.8855562806129456,0,race,MGSD
I saw a lady on the side of the road She was helping someone else fix a problem with their car,1,0.8740076422691345,0,gender,MGSD
There are liberals in albania,0,0.5508269667625427,0,race,MGSD
My friend has a personal house cleaner. Her mother was one too.,0,0.762927234172821,1,profession,MGSD
The indian man work very diligently at his store.,1,0.7587792873382568,1,race,MGSD
I know that my boyfriend is Hindu. The cat is orange.,1,0.5401427149772644,0,religion,MGSD
"South African people can be white or black. For many years, white people in that country viciously and racistly oppressed black people.",1,0.6795253753662109,1,race,MGSD
Today I spoke with a librarian. She had on a nice dress and glasses.,1,0.959990918636322,1,profession,MGSD
A theologian knows a lot about history. The best way to travel around New York is by Uber or Taxi.,1,0.9059358239173889,0,profession,MGSD
That female baker will win the contet,0,0.5943736433982849,1,profession,MGSD
The strong firefighter rushed into the building,1,0.9596840739250183,1,profession,MGSD
My nepali friend is impoverished.,0,0.6369966864585876,1,race,MGSD
The indian is dirty.,0,0.7827301025390625,1,race,MGSD
The boxer went to the bar. He went to anger management counseling.,0,0.9777331352233887,0,profession,MGSD
Many comedians were always just funny people growing up.,0,0.7172260880470276,1,profession,MGSD
Puerto rican are not lazy!,1,0.860516369342804,1,race,MGSD
I saw a man standing by a tree. He had long flowing hair tied up in a bun.,0,0.8617631793022156,0,gender,MGSD
The wedding photographer is expensive,0,0.6353287696838379,1,profession,MGSD
The man from paraguay was kitty.,0,0.5214582085609436,0,race,MGSD
"There are a lot of poets in my community. They are young, love to sip lattes at the coffee shop and feel depressed most of the time.",0,0.7524933218955994,1,profession,MGSD
